"sp","value_Pja","p_change","qual_change"
"scurria viridula",0.007,-0.043554824442793,"Less than 5% change"
"scurria zebrina",0.007,-0.286329745440295,"Less than 5% change"
"siphonaria lesoni",0.007,2.11495498457237,"Less than 5% change"
"stichaster striatus",0.007,4.27848168191856,"Less than 5% change"
"tegula atra",0.007,129.465825838969,"Increase"
"Tonicia lineolata",0.007,-2.89403175888835,"Less than 5% change"
"tonicia  chilensis",0.007,-2.89403175888833,"Less than 5% change"
"tonicia  elegans",0.007,-2.89403175888833,"Less than 5% change"
"anthotoe spp.",0.007,-0.120820383500686,"Less than 5% change"
"austromegabalanus psittacus",0.007,0.15131557661392,"Less than 5% change"
"balanus laevis",0.007,2.38180910656838,"Less than 5% change"
"brachidontes granulata",0.007,0.140095781210281,"Less than 5% change"
"bunodactis spp.",0.007,-0.120820383500642,"Less than 5% change"
"Oulactis concinnata",0.007,-0.120820383500653,"Less than 5% change"
"jhelius cirratus",0.007,-13.7750090272698,"Decrease"
"lessonia nigrescens a",0.007,-53.4545442297792,"Decrease"
"nothobalanus flosculus",0.007,-11.7899573113353,"Decrease"
"nothochthamalus scabrosus",0.007,-13.1427314918114,"Decrease"
"parantheopsis ",0.007,-0.12082038350073,"Less than 5% change"
"perumytilus purpuratus",0.007,-5.40102392507602,"Decrease"
"phragmatopoma spp.",0.007,0.150209610319929,"Less than 5% change"
"phymactis spp.",0.007,-0.120820383500642,"Less than 5% change"
"pyura chilensis",0.007,0.19864490944983,"Less than 5% change"
"semimytilus algosus",0.007,-2.61536784083356,"Less than 5% change"
"gulls",0.007,-15.3059029401914,"Decrease"
"cinclodes nigrofumosus",0.007,-19.2434422536134,"Decrease"
"Echinolittorina peruviana",0.007,-100,"Decrease"
"austrolittorina araucana",0.007,-99.7408242202682,"Decrease"
"onchidella sp. ",0.007,-69.2205164746879,"Decrease"
"Allelopetrolisthes punctatus",0.007,-20.0265945905435,"Decrease"
"petrolisthes spinifrons",0.007,-20.0265945905436,"Decrease"
"petrolisthes angulosus",0.007,-20.0265945905436,"Decrease"
"petrolisthes tuberculatus",0.007,-20.0265945905437,"Decrease"
"petrolisthes tuberculosus",0.007,-20.0265945905436,"Decrease"
"trimusculus peruvianus",0.007,-68.934763655747,"Decrease"
"lessonia nigrescens j",0.007,141.75589017824,"Increase"
"algae",0.007,-2.88083666812258,"Less than 5% change"
"acanthina monodon",0.008,-1.14952910306431,"Less than 5% change"
"acanthocyclus gayi",0.008,1.99335607978137,"Less than 5% change"
"acanthocyclus hassleri",0.008,-0.871926678880508,"Less than 5% change"
"acanthopleura echinata",0.008,-1.81005674071294,"Less than 5% change"
"chaetopleura peruviana",0.008,-0.191643931753516,"Less than 5% change"
"chiton  cummingsi",0.008,1.59084450383951,"Less than 5% change"
"chiton  granosus",0.008,-3.81317091997313,"Less than 5% change"
"chiton  latus",0.008,1.98666538773407,"Less than 5% change"
"lottia  orbignyi",0.008,0.986079102856308,"Less than 5% change"
"concholepas concholepas",0.008,-0.753612341787702,"Less than 5% change"
"enoplochiton  niger",0.008,-3.95041217905839,"Less than 5% change"
"fissurella  costata",0.008,-4.64181583615845,"Less than 5% change"
"fissurella  crassa",0.008,-4.24005122949687,"Less than 5% change"
"fissurella  cummingi",0.008,-4.25218975178797,"Less than 5% change"
"fissurella  limbata",0.008,-2.78245891255644,"Less than 5% change"
"fissurella  maxima",0.008,-4.11894197145375,"Less than 5% change"
"fissurella  picta",0.008,-4.21920164470685,"Less than 5% change"
"fissurella  puhlcra",0.008,-4.21920164470697,"Less than 5% change"
"heliaster helianthus",0.008,0.827886072667439,"Less than 5% change"
"scurria  araucana",0.008,0.995912167181778,"Less than 5% change"
"scurria  ceciliana",0.008,0.80931935150812,"Less than 5% change"
"scurria  plana",0.008,0.893122929266954,"Less than 5% change"
"scurria scurra",0.008,-94.1481654137366,"Decrease"
"scurria variabilis",0.008,0.359635351478027,"Less than 5% change"
"scurria viridula",0.008,-0.105975631442956,"Less than 5% change"
"scurria zebrina",0.008,-0.349044675433274,"Less than 5% change"
"siphonaria lesoni",0.008,2.055614698629,"Less than 5% change"
"stichaster striatus",0.008,4.2761455244958,"Less than 5% change"
"tegula atra",0.008,130.363108744806,"Increase"
"Tonicia lineolata",0.008,-2.81814240430333,"Less than 5% change"
"tonicia  chilensis",0.008,-2.81814240429827,"Less than 5% change"
"tonicia  elegans",0.008,-2.81814240430333,"Less than 5% change"
"anthotoe spp.",0.008,-0.123378664865204,"Less than 5% change"
"austromegabalanus psittacus",0.008,0.151579467024932,"Less than 5% change"
"balanus laevis",0.008,2.33558764028992,"Less than 5% change"
"brachidontes granulata",0.008,0.14103141782067,"Less than 5% change"
"bunodactis spp.",0.008,-0.123378664870366,"Less than 5% change"
"Oulactis concinnata",0.008,-0.12337866486678,"Less than 5% change"
"jhelius cirratus",0.008,-13.7663785588042,"Decrease"
"lessonia nigrescens a",0.008,-51.31856155336,"Decrease"
"nothobalanus flosculus",0.008,-11.8110568424595,"Decrease"
"nothochthamalus scabrosus",0.008,-13.1342515312808,"Decrease"
"parantheopsis ",0.008,-0.123378664861473,"Less than 5% change"
"perumytilus purpuratus",0.008,-5.4274025095021,"Decrease"
"phragmatopoma spp.",0.008,0.151004274950894,"Less than 5% change"
"phymactis spp.",0.008,-0.123378664870344,"Less than 5% change"
"pyura chilensis",0.008,0.199417579775729,"Less than 5% change"
"semimytilus algosus",0.008,-2.62885074856208,"Less than 5% change"
"gulls",0.008,-15.3106188098505,"Decrease"
"cinclodes nigrofumosus",0.008,-19.2437417395188,"Decrease"
"Echinolittorina peruviana",0.008,-100,"Decrease"
"austrolittorina araucana",0.008,-99.6157573663768,"Decrease"
"onchidella sp. ",0.008,-66.711870662538,"Decrease"
"Allelopetrolisthes punctatus",0.008,-20.0265331639852,"Decrease"
"petrolisthes spinifrons",0.008,-20.0265331639773,"Decrease"
"petrolisthes angulosus",0.008,-20.0265331639521,"Decrease"
"petrolisthes tuberculatus",0.008,-20.0265331640039,"Decrease"
"petrolisthes tuberculosus",0.008,-20.0265331639838,"Decrease"
"trimusculus peruvianus",0.008,-66.439689558791,"Decrease"
"lessonia nigrescens j",0.008,145.372956559369,"Increase"
"algae",0.008,-2.85635277547041,"Less than 5% change"
"acanthina monodon",0.009,0.145213658590437,"Less than 5% change"
"acanthocyclus gayi",0.009,0.100316018136648,"Less than 5% change"
"acanthocyclus hassleri",0.009,0.100174614177995,"Less than 5% change"
"acanthopleura echinata",0.009,-0.0731164901063841,"Less than 5% change"
"chaetopleura peruviana",0.009,0.229420555751547,"Less than 5% change"
"chiton  cummingsi",0.009,1.68318541817325,"Less than 5% change"
"chiton  granosus",0.009,0.693358288775792,"Less than 5% change"
"chiton  latus",0.009,1.55632491330591,"Less than 5% change"
"lottia  orbignyi",0.009,1.62208056586834,"Less than 5% change"
"concholepas concholepas",0.009,0.0796525900625733,"Less than 5% change"
"enoplochiton  niger",0.009,-0.298519964874921,"Less than 5% change"
"fissurella  costata",0.009,-0.869684650707347,"Less than 5% change"
"fissurella  crassa",0.009,-0.577663538079376,"Less than 5% change"
"fissurella  cummingi",0.009,-0.513073241903095,"Less than 5% change"
"fissurella  limbata",0.009,0.962709607495671,"Less than 5% change"
"fissurella  maxima",0.009,-0.431896928009268,"Less than 5% change"
"fissurella  picta",0.009,-0.492010178905122,"Less than 5% change"
"fissurella  puhlcra",0.009,-0.492010178905122,"Less than 5% change"
"heliaster helianthus",0.009,0.0773784911280551,"Less than 5% change"
"scurria  araucana",0.009,1.62475166771019,"Less than 5% change"
"scurria  ceciliana",0.009,1.6505069730131,"Less than 5% change"
"scurria  plana",0.009,1.63182415514722,"Less than 5% change"
"scurria scurra",0.009,-90.2352013190402,"Decrease"
"scurria variabilis",0.009,1.75132575306249,"Less than 5% change"
"scurria viridula",0.009,1.91069443275003,"Less than 5% change"
"scurria zebrina",0.009,1.93859374135357,"Less than 5% change"
"siphonaria lesoni",0.009,1.53957113790946,"Less than 5% change"
"stichaster striatus",0.009,0.146898282745767,"Less than 5% change"
"tegula atra",0.009,137.501202475906,"Increase"
"Tonicia lineolata",0.009,-3.14997649353209,"Less than 5% change"
"tonicia  chilensis",0.009,-3.14997649353209,"Less than 5% change"
"tonicia  elegans",0.009,-3.14997649353213,"Less than 5% change"
"anthotoe spp.",0.009,0.161282678573871,"Less than 5% change"
"austromegabalanus psittacus",0.009,0.0877180152215162,"Less than 5% change"
"balanus laevis",0.009,1.07395979912959,"Less than 5% change"
"brachidontes granulata",0.009,0.0408985242601911,"Less than 5% change"
"bunodactis spp.",0.009,0.16128267857396,"Less than 5% change"
"Oulactis concinnata",0.009,0.161282678573893,"Less than 5% change"
"jhelius cirratus",0.009,-0.602342845043402,"Less than 5% change"
"lessonia nigrescens a",0.009,-49.4847987777846,"Decrease"
"nothobalanus flosculus",0.009,0.721991428434254,"Less than 5% change"
"nothochthamalus scabrosus",0.009,-0.56663582859513,"Less than 5% change"
"parantheopsis ",0.009,0.161282678573871,"Less than 5% change"
"perumytilus purpuratus",0.009,1.033576885646,"Less than 5% change"
"phragmatopoma spp.",0.009,0.0347996051805577,"Less than 5% change"
"phymactis spp.",0.009,0.16128267857396,"Less than 5% change"
"pyura chilensis",0.009,0.0338102525498929,"Less than 5% change"
"semimytilus algosus",0.009,0.522720587423153,"Less than 5% change"
"gulls",0.009,0.150348089834851,"Less than 5% change"
"cinclodes nigrofumosus",0.009,0.0017428870609848,"Less than 5% change"
"Echinolittorina peruviana",0.009,-99.8024660714058,"Decrease"
"austrolittorina araucana",0.009,-99.7934353599383,"Decrease"
"onchidella sp. ",0.009,-71.9909535612741,"Decrease"
"Allelopetrolisthes punctatus",0.009,-0.00143102963405806,"Less than 5% change"
"petrolisthes spinifrons",0.009,-0.00143102963414687,"Less than 5% change"
"petrolisthes angulosus",0.009,-0.00143102963408026,"Less than 5% change"
"petrolisthes tuberculatus",0.009,-0.00143102963411357,"Less than 5% change"
"petrolisthes tuberculosus",0.009,-0.00143102963395814,"Less than 5% change"
"trimusculus peruvianus",0.009,-71.723828905144,"Decrease"
"lessonia nigrescens j",0.009,148.611049187889,"Increase"
"algae",0.009,-3.15872705068135,"Less than 5% change"
"acanthina monodon",0.01,0.143103668029565,"Less than 5% change"
"acanthocyclus gayi",0.01,0.0993037040594835,"Less than 5% change"
"acanthocyclus hassleri",0.01,0.0991607764962099,"Less than 5% change"
"acanthopleura echinata",0.01,-0.0689171940826294,"Less than 5% change"
"chaetopleura peruviana",0.01,0.225173977289406,"Less than 5% change"
"chiton  cummingsi",0.01,1.63404359662049,"Less than 5% change"
"chiton  granosus",0.01,0.679732495603336,"Less than 5% change"
"chiton  latus",0.01,1.50822704671516,"Less than 5% change"
"lottia  orbignyi",0.01,1.57350794570243,"Less than 5% change"
"concholepas concholepas",0.01,0.0791330601394469,"Less than 5% change"
"enoplochiton  niger",0.01,-0.289362964138085,"Less than 5% change"
"fissurella  costata",0.01,-0.844673685098507,"Less than 5% change"
"fissurella  crassa",0.01,-0.560719730287751,"Less than 5% change"
"fissurella  cummingi",0.01,-0.497955740438283,"Less than 5% change"
"fissurella  limbata",0.01,0.955756163632926,"Less than 5% change"
"fissurella  maxima",0.01,-0.419018665219029,"Less than 5% change"
"fissurella  picta",0.01,-0.477468361574063,"Less than 5% change"
"fissurella  puhlcra",0.01,-0.477468361574063,"Less than 5% change"
"heliaster helianthus",0.01,0.0768580584059597,"Less than 5% change"
"scurria  araucana",0.01,1.57610927413161,"Less than 5% change"
"scurria  ceciliana",0.01,1.60163169294598,"Less than 5% change"
"scurria  plana",0.01,1.583187361593,"Less than 5% change"
"scurria scurra",0.01,-87.1040542751274,"Decrease"
"scurria variabilis",0.01,1.70127434045209,"Less than 5% change"
"scurria viridula",0.01,1.85857562248515,"Less than 5% change"
"scurria zebrina",0.01,1.88613480058557,"Less than 5% change"
"siphonaria lesoni",0.01,1.49148486056794,"Less than 5% change"
"stichaster striatus",0.01,0.144755881160874,"Less than 5% change"
"tegula atra",0.01,137.845707836386,"Increase"
"Tonicia lineolata",0.01,-3.08408210277069,"Less than 5% change"
"tonicia  chilensis",0.01,-3.08408210277069,"Less than 5% change"
"tonicia  elegans",0.01,-3.08408210277065,"Less than 5% change"
"anthotoe spp.",0.01,0.158886783711032,"Less than 5% change"
"austromegabalanus psittacus",0.01,0.0876252414356848,"Less than 5% change"
"balanus laevis",0.01,1.03674932346183,"Less than 5% change"
"brachidontes granulata",0.01,0.0414318088020282,"Less than 5% change"
"bunodactis spp.",0.01,0.158886783711054,"Less than 5% change"
"Oulactis concinnata",0.01,0.158886783711032,"Less than 5% change"
"jhelius cirratus",0.01,-0.592059025382508,"Less than 5% change"
"lessonia nigrescens a",0.01,-47.8489489535737,"Decrease"
"nothobalanus flosculus",0.01,0.700973094094759,"Less than 5% change"
"nothochthamalus scabrosus",0.01,-0.556723605240195,"Less than 5% change"
"parantheopsis ",0.01,0.158886783711032,"Less than 5% change"
"perumytilus purpuratus",0.01,1.01010518512845,"Less than 5% change"
"phragmatopoma spp.",0.01,0.0352521441213227,"Less than 5% change"
"phymactis spp.",0.01,0.158886783711076,"Less than 5% change"
"pyura chilensis",0.01,0.0342497958384591,"Less than 5% change"
"semimytilus algosus",0.01,0.51152419407392,"Less than 5% change"
"gulls",0.01,0.147099408577733,"Less than 5% change"
"cinclodes nigrofumosus",0.01,0.00155248831990029,"Less than 5% change"
"Echinolittorina peruviana",0.01,-99.717227771798,"Decrease"
"austrolittorina araucana",0.01,-99.7032850567991,"Decrease"
"onchidella sp. ",0.01,-69.8952764806608,"Decrease"
"Allelopetrolisthes punctatus",0.01,-0.00139786234948369,"Less than 5% change"
"petrolisthes spinifrons",0.01,-0.0013978623495392,"Less than 5% change"
"petrolisthes angulosus",0.01,-0.00139786234947259,"Less than 5% change"
"petrolisthes tuberculatus",0.01,-0.00139786234948369,"Less than 5% change"
"petrolisthes tuberculosus",0.01,-0.001397862349517,"Less than 5% change"
"trimusculus peruvianus",0.01,-69.6379477172309,"Decrease"
"lessonia nigrescens j",0.01,151.430301908654,"Increase"
"algae",0.01,-3.1297283405659,"Less than 5% change"
"acanthina monodon",0.011,0.141039229966133,"Less than 5% change"
"acanthocyclus gayi",0.011,0.0982610103376746,"Less than 5% change"
"acanthocyclus hassleri",0.011,0.0981170193847136,"Less than 5% change"
"acanthopleura echinata",0.011,-0.065184096915949,"Less than 5% change"
"chaetopleura peruviana",0.011,0.22112455966985,"Less than 5% change"
"chiton  cummingsi",0.011,1.58880208094447,"Less than 5% change"
"chiton  granosus",0.011,0.666816628779543,"Less than 5% change"
"chiton  latus",0.011,1.46410655458706,"Less than 5% change"
"lottia  orbignyi",0.011,1.52886362756215,"Less than 5% change"
"concholepas concholepas",0.011,0.0785499672369738,"Less than 5% change"
"enoplochiton  niger",0.011,-0.28098702230005,"Less than 5% change"
"fissurella  costata",0.011,-0.821682731690043,"Less than 5% change"
"fissurella  crassa",0.011,-0.54516740423215,"Less than 5% change"
"fissurella  cummingi",0.011,-0.484084515705985,"Less than 5% change"
"fissurella  limbata",0.011,0.948195206991831,"Less than 5% change"
"fissurella  maxima",0.011,-0.407212659542666,"Less than 5% change"
"fissurella  picta",0.011,-0.46412850454769,"Less than 5% change"
"fissurella  puhlcra",0.011,-0.464128504547678,"Less than 5% change"
"heliaster helianthus",0.011,0.076278593118273,"Less than 5% change"
"scurria  araucana",0.011,1.53140015053561,"Less than 5% change"
"scurria  ceciliana",0.011,1.5566768870388,"Less than 5% change"
"scurria  plana",0.011,1.53847046010076,"Less than 5% change"
"scurria scurra",0.011,-84.2149421156565,"Decrease"
"scurria variabilis",0.011,1.65513038647656,"Less than 5% change"
"scurria viridula",0.011,1.81037228086967,"Less than 5% change"
"scurria zebrina",0.011,1.83758999038779,"Less than 5% change"
"siphonaria lesoni",0.011,1.44740374791308,"Less than 5% change"
"stichaster striatus",0.011,0.1426606796332,"Less than 5% change"
"tegula atra",0.011,137.965210812593,"Increase"
"Tonicia lineolata",0.011,-3.02185458851569,"Less than 5% change"
"tonicia  chilensis",0.011,-3.02185458851572,"Less than 5% change"
"tonicia  elegans",0.011,-3.02185458851572,"Less than 5% change"
"anthotoe spp.",0.011,0.156550162553915,"Less than 5% change"
"austromegabalanus psittacus",0.011,0.0873968502332456,"Less than 5% change"
"balanus laevis",0.011,1.00284289151049,"Less than 5% change"
"brachidontes granulata",0.011,0.04182141291591,"Less than 5% change"
"bunodactis spp.",0.011,0.156550162553981,"Less than 5% change"
"Oulactis concinnata",0.011,0.156550162553892,"Less than 5% change"
"jhelius cirratus",0.011,-0.582145418707514,"Less than 5% change"
"lessonia nigrescens a",0.011,-46.3852996814387,"Decrease"
"nothobalanus flosculus",0.011,0.681622514645963,"Less than 5% change"
"nothochthamalus scabrosus",0.011,-0.547192058251067,"Less than 5% change"
"parantheopsis ",0.011,0.156550162553915,"Less than 5% change"
"perumytilus purpuratus",0.011,0.988132840282763,"Less than 5% change"
"phragmatopoma spp.",0.011,0.0355825962340184,"Less than 5% change"
"phymactis spp.",0.011,0.156550162553959,"Less than 5% change"
"pyura chilensis",0.011,0.03457074085913,"Less than 5% change"
"semimytilus algosus",0.011,0.500992839498315,"Less than 5% change"
"gulls",0.011,0.144049397973545,"Less than 5% change"
"cinclodes nigrofumosus",0.011,0.0013900611156803,"Less than 5% change"
"Echinolittorina peruviana",0.011,-99.6171840866051,"Decrease"
"austrolittorina araucana",0.011,-99.597061742874,"Decrease"
